customerID,gender,senior,dependents,tenure,phone_lines,service,insurance,streaming,contract,billing,payment,charge_month,charge_total,churn
4958-XCBDQ,1,1,0,2,2,3,1,2,1,2,2,4,3496.3,1
8337-UPOAQ,1,1,1,1,2,3,1,1,1,2,2,3,914.3,1
0064-YIJGF,1,0,2,2,2,3,0,0,1,2,3,3,1929,0
2386-OWURY,2,0,0,3,1,3,1,2,1,2,2,4,5817.7,0
1725-IQNIY,1,0,1,3,1,3,4,2,3,1,3,4,6110.2,1
0310-VQXAM,1,0,0,1,1,1,0,0,1,1,1,1,178.8,0
6598-RFFVI,1,0,0,1,1,1,0,0,2,1,3,1,28.3,1
3453-RTHJQ,1,0,0,1,1,3,0,0,1,2,2,3,435,0
6712-OAWRH,2,1,0,2,1,3,0,2,1,2,2,4,2351.8,1
6278-FEPBZ,2,0,0,1,1,1,0,0,1,1,1,1,186.15,0
4280-DLSHD,1,0,1,1,1,2,2,0,1,2,1,2,445.85,0
1508-DFXCU,1,0,0,1,1,3,0,1,1,2,2,3,912,0
8614-VGMMV,2,0,0,1,2,2,0,0,1,2,2,2,679.55,1
7868-BGSZA,1,0,1,2,2,2,2,2,2,2,2,3,3581.6,0
2800-QQUSO,1,0,0,2,2,3,1,2,1,2,2,4,4222.95,0
2930-UOTMB,2,0,0,2,2,2,3,0,1,1,3,3,1994.3,1
7973-DZRKH,2,0,1,3,2,3,3,0,3,2,3,4,5930.05,0
5914-DVBWJ,2,1,0,1,2,3,2,0,1,2,2,3,1505.85,1
7698-YFGEZ,1,0,0,1,1,1,0,0,1,1,1,1,20,0
2533-QVMSK,1,0,1,3,2,3,2,1,3,2,2,4,5638.3,1
9773-PEQBZ,1,0,0,1,2,3,1,0,1,1,2,3,797.25,0
8644-XLFBW,1,1,0,1,1,3,0,0,1,2,2,3,71.65,1
0650-BWOZN,2,1,0,1,1,3,1,0,1,2,2,3,1359.45,0
8625-AZYZY,1,0,1,2,2,3,2,2,1,2,2,4,2542.45,1
7785-RDVIG,2,0,2,1,1,1,0,0,1,1,1,1,54.7,0
9602-WCXPI,1,0,0,3,1,1,0,0,2,1,3,1,989.05,0
2903-YYTBW,1,0,2,1,1,2,0,0,1,1,2,2,44.55,0
3620-MWJNE,1,0,0,1,1,2,2,0,1,2,1,2,87.3,0
8573-JGCZW,1,0,0,1,1,1,0,0,2,2,3,1,351.55,0
6837-HAEVO,1,0,2,3,2,3,2,2,3,2,2,4,7297.75,0
6701-YVNQG,1,0,1,3,2,2,4,2,3,2,3,3,6301.7,0
9306-CPCBC,2,0,0,1,2,3,0,0,1,2,2,3,210.3,1
4304-XUMGI,1,1,2,3,2,2,3,1,3,2,3,3,3822.45,0
9504-YAZWB,2,0,0,3,1,1,0,0,3,1,1,1,1048.45,0
8819-ZBYNA,2,0,1,3,2,3,3,2,3,2,3,4,6393.65,0
6174-NRBTZ,1,0,0,2,0,2,1,0,2,2,3,2,1489.3,0
9481-IEBZY,1,1,1,3,2,3,4,2,1,2,3,4,8061.5,0
1833-VGRUM,2,1,0,1,2,3,0,0,1,2,2,3,74.2,1
6137-NICCO,2,0,2,1,2,3,2,1,1,2,1,4,518.75,0
9065-ZCPQX,1,0,1,3,2,2,4,1,3,1,3,3,5763.15,0
6402-EJMWF,1,0,0,1,1,2,0,1,1,2,1,2,238.5,0
3620-EHIMZ,2,0,2,3,1,1,0,0,3,1,1,1,1031.7,0
3213-VVOLG,1,0,2,1,2,1,0,0,3,1,1,1, ,0
6870-ECSHE,2,0,0,1,1,1,0,0,2,1,1,1,34.8,0
8747-UDCOI,2,0,1,3,1,1,0,0,3,1,3,1,1319.95,0
8374-XGEJJ,1,1,1,2,2,3,1,2,1,2,2,4,4388.4,1
2656-TABEH,1,0,1,1,2,3,1,2,1,2,2,4,420.2,1
6946-LMSQS,1,1,1,2,2,3,1,1,2,2,2,3,2177.45,1
4626-OZDTJ,2,0,1,3,2,2,2,2,2,2,3,3,3950.85,0
9169-BSVIN,1,0,0,1,2,2,1,2,1,1,3,3,827.05,0
2325-ZUSFD,2,0,2,3,1,2,1,2,2,2,3,3,3913.3,1
8194-PEEBY,2,0,2,2,1,1,0,0,2,1,1,1,533.5,0
6872-HXFNF,2,0,1,3,2,2,2,0,2,1,3,2,3756.45,0
3932-CMDTD,2,0,0,1,1,3,3,2,2,2,2,4,443.9,1
7714-YXSMB,2,0,0,2,2,3,1,2,1,2,3,4,2599.95,0
8387-UGUSU,2,0,2,1,1,1,0,0,1,1,1,1,284.3,0
1080-BWSYE,1,1,1,3,2,1,0,0,3,1,3,1,1740.8,0
4039-HEUNW,1,1,1,2,2,3,1,2,1,2,2,4,3436.1,1
1194-HVAIF,2,0,1,2,2,3,0,2,1,1,3,4,2462.55,0
0812-WUPTB,1,1,1,1,1,3,0,0,1,1,1,3,70.85,1
3594-UVONA,2,0,0,2,2,2,3,2,2,2,3,3,3110.1,1
0004-TLHLJ,1,0,0,1,1,3,1,0,1,2,2,3,280.85,1
1767-TGTKO,2,0,2,1,1,2,0,0,1,2,2,2,411.75,0
8439-LTUGF,1,0,0,1,1,1,0,0,1,2,3,1,198.6,0
8805-JNRAZ,2,0,0,1,1,2,1,0,1,1,1,2,103.7,0
5089-IFSDP,2,0,1,3,2,3,3,2,3,2,3,4,6144.55,1
6418-HNFED,1,0,1,3,1,2,4,2,3,2,3,3,4089.45,0
0206-OYVOC,2,0,2,2,1,1,0,0,3,2,1,1,864.2,0
7291-CDTMJ,1,0,0,1,1,1,0,0,1,2,3,1,19.65,0
7128-GGCNO,1,0,0,2,2,3,0,0,1,1,3,3,3249.4,0
0237-YFUTL,2,0,1,3,2,3,3,2,1,2,3,4,5405.8,0
7691-KGKGP,1,0,2,3,1,2,2,1,1,1,3,3,3363.8,0
6710-HSJRD,1,0,1,3,2,3,3,2,1,2,2,4,7132.15,0
3675-EQOZA,1,0,0,1,1,1,0,0,1,1,3,1,93.55,0
0840-DCNZE,1,0,0,2,1,2,4,2,2,2,3,3,4138.9,0
1732-FEKLD,2,0,0,3,2,3,2,1,2,2,3,4,5121.75,0
9862-KJTYK,1,0,1,1,0,2,0,0,1,2,3,1,566.1,0
0479-HMSWA,2,0,1,2,1,3,3,2,3,2,2,4,2715.3,0
5854-KSRBJ,1,0,2,3,2,1,0,0,3,1,1,1,1782.05,0
0365-BZUWY,1,0,1,1,2,3,2,2,1,2,2,4,1742.5,0
4817-VYYWS,2,0,0,2,2,3,1,2,1,2,2,4,2983.8,1
5701-SVCWR,2,0,1,1,2,1,0,0,1,1,1,1,24,0
3129-AAQOU,2,0,2,1,2,1,0,0,3,1,1,1,485.9,0
4922-CVPDX,2,0,1,2,1,2,2,2,3,2,3,3,1905.7,0
1396-QWFBJ,2,0,2,1,1,3,1,0,1,2,3,3,1565.7,1
1357-BIJKI,1,0,1,3,2,3,1,2,2,2,2,4,4858.7,0
1099-BTKWT,2,0,1,3,0,2,2,2,2,2,2,2,3723.65,0
5299-SJCZT,1,0,0,1,2,3,1,2,1,2,3,4,298.35,1
2018-PZKMU,1,0,2,1,1,3,2,2,1,1,2,4,970.45,0
7340-KEFQE,2,0,2,3,0,2,2,0,3,1,3,2,1782,0
4570-QHXHL,2,0,0,1,1,2,0,0,1,2,2,2,405.7,0
2403-BCASL,1,1,2,2,2,3,3,2,2,2,2,4,4534.9,1
7392-YYPYJ,1,0,0,1,2,3,1,2,1,2,2,4,2415.95,0
2898-LSJGD,2,0,2,1,0,2,2,2,2,2,2,2,1157.05,1
2223-GDSHL,1,0,2,3,2,3,4,2,3,2,3,4,8297.5,0
7359-PTSXY,1,0,0,1,1,2,0,0,1,1,2,2,45.75,1
9470-RTWDV,1,0,2,2,2,2,2,2,2,2,3,3,2083.1,0
2176-OSJUV,1,0,1,3,2,2,3,0,3,1,3,3,4681.75,0
9348-YVOMK,1,0,0,1,1,2,0,0,1,2,3,2,176.2,0
8104-OSKWT,2,0,0,1,2,3,1,0,1,2,2,3,1001.2,0
4521-YEEHE,2,0,1,1,2,3,1,1,1,2,2,3,1594.75,0
4090-KPJIP,2,0,0,1,2,3,0,0,1,2,2,3,212.4,0
3786-WOVKF,2,1,1,3,2,3,2,2,2,2,3,4,7677.4,0
4503-BDXBD,1,0,0,1,1,3,1,0,1,1,2,3,815.5,1
6086-ESGRL,2,0,0,1,1,3,0,1,1,1,3,3,80.15,1
2592-HODOV,1,0,0,1,1,1,0,0,2,1,3,1,259.65,0
3886-CERTZ,2,0,1,3,2,3,3,2,2,2,2,4,8109.8,1
7995-ZHHNZ,1,0,1,2,2,2,1,0,2,1,3,2,2386.85,0
3824-RHKVR,2,0,0,1,1,1,0,0,1,1,3,1,340.35,0
5816-SCGFC,2,1,0,1,1,2,1,0,1,2,1,2,419.35,0
5989-AXPUC,2,0,1,3,2,3,4,2,3,1,1,4,7990.05,0
4979-HPRFL,1,0,2,3,2,1,0,0,3,1,3,1,1402.25,0
8590-OHDIW,2,0,2,2,1,1,0,0,2,1,1,1,749.35,0
8015-IHCGW,2,0,2,3,2,3,4,2,3,2,2,4,8425.15,0
2332-TODQS,2,0,0,3,2,1,0,0,2,1,3,1,1171.5,0
9278-VZKCD,2,1,1,3,2,3,3,2,1,2,2,4,5647.95,0
8008-OTEZX,2,0,2,2,1,1,0,0,2,1,1,1,708.8,0
2773-OVBPK,1,0,1,3,2,3,3,2,3,2,3,4,7567.2,0
5999-LCXAO,2,0,0,1,0,2,1,0,1,1,1,1,29.9,0
5206-XZZQI,1,0,0,3,1,3,2,0,1,2,1,3,4348.1,0
4803-LBYPN,1,0,2,2,1,1,0,0,1,1,1,1,635.9,0
5759-RCVCB,2,0,0,1,0,2,0,1,1,1,3,2,108.95,1
6372-RFVNS,2,0,1,1,1,3,0,1,1,1,2,3,78.8,1
2139-FQHLM,1,0,0,1,1,3,2,1,1,1,1,3,1682.4,0
8261-GWDBQ,2,1,1,3,2,3,4,2,3,2,3,4,6925.9,0
1093-YSWCA,1,0,0,1,1,1,0,0,3,1,3,1,223.15,0
8938-UMKPI,2,0,0,2,2,3,2,2,1,2,2,4,5127.95,1
0991-BRRFB,1,0,0,1,1,2,1,0,1,1,2,2,874.8,1
3882-IYOIJ,2,0,2,3,2,3,4,2,3,1,3,4,6758.45,0
8749-TZYEC,1,0,1,3,2,1,0,0,3,1,3,1,1874.3,0
1755-FZQEC,1,0,0,2,1,1,0,0,2,1,1,1,791.15,0
3115-JPJDD,2,0,1,3,1,3,2,0,2,2,3,3,4639.45,0
5600-KTXFM,1,0,2,1,1,3,0,0,1,1,1,3,143.9,0
3871-IKPYH,1,1,0,1,1,3,0,0,1,1,2,3,69.1,1
6319-IEJWJ,1,0,2,1,1,3,0,2,1,2,2,4,1776.55,1
9025-AOMKI,2,0,0,1,2,3,0,2,1,2,3,4,536.4,1
6339-TBELP,1,0,0,3,2,3,2,0,3,2,3,3,6172,0
7964-YESJC,2,0,1,2,2,2,3,0,1,1,1,3,1559.45,0
6173-GOLSU,1,1,1,3,2,3,0,2,1,2,3,4,6079,0
5275-SQEIZ,1,0,0,1,1,3,0,1,1,2,1,3,80.85,1
7716-YTYHG,2,0,2,3,2,3,0,1,2,2,1,3,4029.95,1
9938-ZREHM,2,0,1,2,2,2,2,1,2,1,1,3,2658.4,0
7950-XWOVN,1,0,0,1,0,2,2,0,1,1,1,2,383.55,0
4390-KYULV,1,0,1,1,1,1,0,0,1,2,3,1,51.15,1
4647-MUZON,2,0,1,1,1,3,1,2,1,2,3,4,1745.5,0
9702-AIUJO,1,0,2,3,1,2,0,0,2,2,3,2,2230.85,0
8849-PRIQJ,2,0,2,3,2,3,3,2,2,2,2,4,7281.6,0
8851-RAGOV,2,0,1,2,1,2,3,1,1,2,1,3,1837.7,0
1304-NECVQ,2,1,0,1,2,3,1,0,1,2,2,3,149.55,1
5396-IZEPB,1,0,0,1,1,1,0,0,1,1,3,1,180.7,0
1729-VLAZJ,2,0,1,1,0,2,3,0,2,1,1,2,411.45,0
8285-ABVLB,2,0,1,3,1,1,0,0,3,1,3,1,1328.35,0
0701-TJSEF,1,0,0,1,1,2,3,1,1,2,3,3,576.95,0
5712-VBOXD,2,0,0,1,1,1,0,0,1,2,3,1,68.45,0
6629-LADHQ,2,0,0,1,1,2,1,0,1,1,1,2,123.05,0
8945-GRKHX,2,0,1,1,1,3,0,1,1,1,2,3,78.65,1
1559-DTODC,1,0,0,1,0,2,0,0,1,2,3,1,468.35,0
4797-MIWUM,1,0,2,1,1,1,0,0,1,2,3,1,174.7,0
6959-UWKHF,1,0,0,1,1,2,0,0,1,2,2,2,42.9,1
8720-RQSBJ,1,1,0,1,1,2,0,0,1,1,2,2,44,0
4537-CIBHB,2,0,2,1,1,1,0,0,2,1,1,1,172.35,0
3815-SLMEF,2,0,0,1,0,2,2,0,1,1,1,2,139.35,1
5154-VEKBL,2,0,0,1,0,2,3,2,1,1,1,2,539.85,1
4324-AHJKS,2,0,0,1,1,2,2,0,1,1,3,2,300.4,0
4355-CVPVS,2,0,2,3,1,3,0,2,2,1,3,3,4968,0
4495-LHSSK,2,0,1,1,2,2,1,0,1,1,1,2,992.7,0
5655-JSMZM,1,1,0,3,2,3,0,2,1,2,2,4,4718.25,1
5915-ANOEI,1,0,1,3,2,2,4,1,3,1,1,3,5536.5,0
9861-PDSZP,2,0,0,3,2,3,3,2,3,2,3,4,7806.6,0
4505-EXZHB,2,1,0,1,1,3,1,0,1,1,2,3,434.1,1
7225-CBZPL,1,1,1,1,2,3,0,2,1,2,2,4,1563.9,0
6704-UTUKK,1,0,1,2,0,2,0,2,1,2,2,2,1332.4,0
4587-VVTOX,2,0,1,1,2,3,2,2,1,2,2,4,545.2,1
2019-HDCZY,1,0,1,3,2,3,1,2,3,1,2,4,6296.75,0
4652-NNHNY,1,0,1,1,2,3,0,0,1,2,3,3,1284.2,1
8788-DOXSU,1,0,0,3,1,2,1,1,2,2,3,3,3645.5,0
7404-JLKQG,2,0,0,1,1,2,1,1,1,1,2,2,161.45,0
7421-ZLUPA,2,0,0,1,0,2,1,0,1,2,1,1,226.95,0
8972-HJWNV,2,1,1,1,2,3,0,1,1,2,2,3,646.85,1
3274-NSDWE,2,0,0,3,1,1,0,0,3,1,3,1,1441.65,0
2632-IVXVF,2,0,2,3,2,3,3,2,3,1,3,4,7511.3,0
3692-JHONH,2,1,1,3,2,3,2,2,2,2,2,4,5621.85,0
8915-NNTRC,1,0,2,3,2,3,3,2,3,2,3,4,7919.8,0
5914-GXMDA,2,0,1,2,1,1,0,0,2,1,1,1,593.2,0
7463-IFMQU,2,0,1,3,1,1,0,0,3,1,3,1,1423.65,0
2920-RNCEZ,1,0,2,1,1,3,0,0,1,2,3,3,69.95,0
2541-YGPKE,1,0,2,2,1,2,2,1,2,1,3,3,2763.35,0
8515-OCTJS,2,0,0,2,2,1,0,0,3,1,3,1,692.1,1
5382-TEMLV,1,0,0,2,1,2,1,0,1,2,3,2,2298.55,0
3441-CGZJH,2,0,2,2,0,2,3,2,2,2,3,3,2640.55,0
9592-ERDKV,1,0,1,2,2,2,2,2,2,1,1,3,2911.8,0
2860-RANUS,2,1,0,1,2,3,0,1,1,2,3,3,1727.5,1
5261-QSHQM,2,0,0,1,0,2,0,0,1,2,2,1,86.6,1
4778-IZARL,1,0,1,3,1,3,4,2,3,2,3,4,6705.7,0
0432-CAJZV,1,0,0,1,1,3,0,2,1,1,1,4,237.65,0
7008-LZVOZ,1,0,2,3,2,1,0,0,3,2,3,1,1672.35,0
8868-WOZGU,1,0,0,2,2,3,2,2,1,2,2,4,2979.5,1
1200-TUZHR,2,1,0,1,2,3,0,1,1,1,2,3,695.75,0
9365-CSLBQ,1,0,1,3,2,1,0,0,3,1,1,1,1654.6,0
1334-FJSVR,1,0,0,1,0,2,0,0,1,2,2,1,24.25,1
5884-FBCTL,2,0,2,3,2,1,0,0,3,1,3,1,1857.85,0
7130-CTCUS,1,1,1,1,1,2,2,0,1,2,3,2,825.1,0
6242-FEGFD,1,0,1,3,2,3,4,0,3,1,1,4,6424.25,0
7625-XCQRH,2,0,0,1,2,3,0,0,1,2,2,3,837.95,1
6194-HBGQN,1,0,0,3,2,2,4,1,2,2,3,3,4126.2,0
7634-WSWDB,2,0,1,1,0,2,1,1,1,2,2,2,330.8,0
6986-IXNDM,1,0,0,1,1,3,0,2,1,2,2,4,1337.45,0
1731-TVIUK,2,0,0,1,2,3,2,1,1,2,2,4,362.2,1
2987-BJXIK,2,0,0,3,2,2,3,2,3,1,1,3,5991.05,0
9769-TSBZE,2,0,1,3,2,2,3,0,3,1,2,3,4891.5,0
0406-BPDVR,2,1,1,3,2,3,1,2,2,2,3,4,5373.1,1
0618-XWMSS,1,0,1,2,1,3,1,0,1,2,3,3,2068.55,1
1395-WSWXR,1,0,0,2,1,1,0,0,3,1,1,1,487.05,0
6023-GSSXW,2,0,1,3,1,2,1,1,3,2,3,3,4131.2,0
6752-APNJL,1,0,2,2,1,2,2,0,1,1,1,2,2301.15,0
5276-KQWHG,2,1,0,1,1,3,0,0,1,2,2,3,131.65,1
0420-HLGXF,2,1,0,2,2,3,1,2,1,2,2,4,4036,0
7446-KQISO,1,0,2,2,2,3,3,2,3,2,3,4,4900.65,0
9823-EALYC,1,0,2,3,2,2,4,1,3,2,3,3,5727.45,0
0582-AVCLN,2,0,0,2,1,1,0,0,3,1,1,1,743.05,0
5803-NQJZO,1,0,1,3,2,2,4,0,3,2,3,3,4804.65,0
2565-JSLRY,1,0,0,1,2,1,0,0,1,2,1,1,24.05,1
2607-DHDAK,1,0,2,3,1,1,0,0,3,2,3,1,1414.65,0
1073-XXCZD,1,0,1,3,2,1,0,0,3,1,3,1,1443.65,0
0743-HRVFF,2,0,2,3,0,2,2,2,2,2,2,2,2898.95,0
4006-HKYHO,1,0,0,3,1,2,4,2,3,2,3,3,5309.5,0
3727-JEZTU,2,0,0,1,1,1,0,0,1,1,1,1,20.4,0
8143-ETQTI,2,0,2,1,1,1,0,0,3,2,1,1,451.55,0
6689-KXGBO,2,0,0,1,1,2,1,0,1,1,2,2,50.55,1
9667-TKTVZ,2,0,0,1,2,2,1,0,1,2,1,2,117.05,0
3657-COGMW,2,1,0,3,2,3,3,2,1,1,3,4,5839.3,0
8570-KLJYJ,2,0,0,2,2,2,1,0,2,1,1,2,1893.5,0
7754-IXRMC,2,0,0,1,1,2,0,0,1,1,1,2,45.35,0
9473-CBZOP,2,0,0,2,2,2,2,0,2,1,1,2,1654.45,0
2969-WGHQO,2,0,2,1,1,2,3,1,2,1,2,3,477.05,0
6615-NGGZJ,1,0,0,1,2,3,1,2,1,2,2,4,1415.55,1
4334-HOWRP,1,1,1,3,0,2,4,2,3,2,3,3,4546,0
4255-DDUOU,2,0,2,1,1,1,0,0,1,2,1,1,20.5,1
5863-OOKCL,2,0,0,1,1,1,0,0,1,1,1,1,163.2,0
1686-STUHN,1,0,0,2,1,1,0,0,2,1,3,1,849.9,0
1329-VHWNP,2,0,0,1,0,2,0,0,1,1,3,1,189.95,0
2984-MIIZL,1,0,0,1,1,3,1,0,1,2,3,3,321.9,1
0266-GMEAO,1,0,2,3,2,3,4,2,3,2,3,4,8058.55,0
5590-YRFJT,2,0,1,1,0,2,0,0,1,2,2,1,482.8,1
5574-NXZIU,1,0,0,3,1,3,4,2,3,1,3,4,7049.75,0
0019-GFNTW,2,0,0,3,0,2,4,0,3,1,3,2,2560.1,0
4256-ZWTZI,2,0,1,1,1,2,1,0,1,2,1,2,286.8,0
8309-PPCED,2,0,1,3,2,3,3,2,3,2,3,4,7982.5,0
4098-NAUKP,1,1,2,3,2,3,2,0,1,2,2,3,5683.6,0
5196-WPYOW,1,0,2,3,1,2,3,0,2,1,1,3,3994.05,0
4608-LCIMN,1,0,2,1,1,2,0,0,1,1,3,2,369.15,0
1485-YDHMM,1,0,2,3,2,3,2,1,1,2,3,4,4631.7,0
4054-CUMIA,2,0,2,1,1,1,0,0,1,2,1,1,401.95,0
0603-TPMIB,2,0,2,3,2,1,0,0,3,1,1,1,1534.05,0
2525-GVKQU,2,0,0,3,1,1,0,0,3,1,1,1,1093,0
8161-QYMTT,1,0,0,1,2,3,0,2,1,2,2,4,701.3,0
9581-GVBXT,1,0,2,3,0,2,2,0,2,1,1,2,1980.3,0
5862-BRIXZ,1,0,0,2,0,2,3,2,3,2,3,3,2893.4,0
5404-GGUKR,1,0,0,1,1,2,1,0,1,2,2,2,262.3,0
3308-JSGML,1,1,1,3,0,2,3,2,3,2,3,3,3886.85,0
2126-GSEGL,2,0,1,3,2,2,3,2,3,2,3,3,5917.55,0
3677-TNKIO,2,0,0,1,1,3,0,0,1,2,3,3,914,1
0440-QEXBZ,2,0,0,2,2,2,0,0,1,2,1,2,2139.1,0
2434-EEVDB,2,0,1,3,2,3,2,1,3,2,3,4,5948.7,0
6762-QVYJO,2,0,2,3,0,2,3,2,3,1,1,2,3624.35,0
6199-IWKGC,2,1,1,2,2,3,1,2,2,1,2,4,4753.85,0
2675-DHUTR,1,1,1,3,2,3,1,2,1,2,2,4,5780.7,0
8152-VETUR,2,0,1,3,2,3,1,2,3,2,3,4,6869.7,0
9667-EQRXU,2,1,0,2,0,2,1,1,1,2,2,2,1172.95,1
7446-YPODE,1,1,0,1,2,2,2,0,1,1,3,3,662.95,0
9522-BNTHX,2,1,0,2,0,2,2,2,1,2,2,2,1765.95,0
4676-WLUHT,1,0,0,3,0,2,2,1,3,1,3,2,2431.95,0
3329-WDIOK,2,0,0,1,0,2,1,2,1,2,2,2,155.35,1
7980-MHFLQ,2,0,2,3,2,1,0,0,3,1,1,1,1859.2,0
2873-ZLIWT,2,0,2,2,2,3,2,0,1,2,2,3,3303.05,1
3415-TAILE,2,0,2,1,1,2,0,2,1,1,1,3,134.35,1
0757-WCUUZ,1,0,2,3,2,2,1,1,3,1,3,3,3409.1,0
1629-DQQVB,2,0,0,1,1,2,1,0,1,1,3,2,709.5,0
1915-IOFGU,2,0,0,1,1,3,0,0,1,1,2,3,70.5,1
3045-XETSH,2,0,0,1,2,3,2,1,1,2,2,4,953.45,1
0374-AACSZ,2,0,0,1,1,2,1,0,1,1,2,2,50.15,0
7239-HZZCX,1,0,0,1,1,1,0,0,1,1,1,1,19.75,1
4872-VXRIL,1,0,0,3,2,2,3,0,2,2,3,3,3665.55,0
9140-CZQZZ,2,0,1,3,1,2,3,2,3,2,3,3,5515.8,0
3423-HHXAO,2,0,2,1,1,1,0,0,2,2,1,1,272,0
9938-TKDGL,1,0,2,3,1,3,2,2,3,2,2,4,6668,0
0531-ZZJWQ,1,1,1,3,2,3,0,0,1,2,2,3,4052.4,0
6537-QLGEX,2,0,0,1,0,2,1,1,1,2,2,2,664.4,0
2688-BHGOG,1,1,0,1,1,3,0,1,1,2,2,3,718.55,0
7683-CBDKJ,1,0,2,1,1,2,2,1,1,2,2,3,937.6,1
0946-CLJTI,1,1,1,3,2,3,1,2,1,2,2,4,5812.6,1
3160-TYXLT,1,0,0,3,0,2,2,1,1,2,3,2,2546.85,0
1325-USMEC,1,0,1,3,2,3,3,1,3,2,3,4,6944.5,0
0916-QOFDP,2,1,2,1,2,3,0,2,1,2,2,4,1346.3,0
0628-CNQRM,1,0,2,1,1,2,3,1,2,2,3,3,1544.05,1
5606-AMZBO,2,0,1,1,2,3,1,0,1,2,3,3,765.15,0
6199-IPCAO,2,0,2,2,2,1,0,0,3,1,1,1,692.55,0
7665-TOALD,2,0,0,1,1,3,0,0,1,2,2,3,69.6,1
0112-QWPNC,1,0,1,3,2,2,3,2,2,1,2,3,4059.35,1
0324-BRPCJ,2,1,1,3,2,3,1,2,1,2,2,4,6851.65,1
2777-PHDEI,2,0,0,1,1,3,0,1,1,1,2,3,78.05,1
5640-CAXOA,2,0,0,2,0,2,1,1,2,2,3,2,1187.05,0
2235-EZAIK,2,0,1,3,2,2,4,1,3,1,3,3,5401.9,0
3847-BAERP,2,0,0,1,1,1,0,0,1,2,1,1,247,0
1196-AMORA,1,0,0,1,2,3,0,0,1,1,2,3,520,1
4282-YMKNA,2,0,0,1,2,3,0,0,1,2,2,3,706.6,1
1453-RZFON,2,0,1,1,1,2,1,0,1,1,1,2,49.9,0
8263-OKETD,2,0,0,1,2,2,2,1,1,2,3,3,1370.35,0
0670-KDOMA,2,0,0,1,1,1,0,0,1,2,1,1,20.25,0
2476-YGEFM,2,0,0,2,2,3,0,0,1,2,3,3,2215.25,0
8687-BAFGU,1,0,0,1,1,3,1,0,1,1,2,3,74,0
0641-EVBOJ,1,0,0,1,1,3,2,0,1,2,1,3,214.4,0
0829-XXPLX,2,0,0,1,1,3,2,1,1,2,3,3,1871.15,0
9974-JFBHQ,1,0,1,3,1,3,2,2,1,2,3,4,6171.2,0
5356-RHIPP,1,0,0,1,1,1,0,0,1,2,1,1,20.2,1
6624-JDRDS,2,0,0,1,0,2,1,0,1,1,3,1,161.45,0
0608-JDVEC,1,0,1,3,1,1,0,0,3,1,2,1,1013.2,0
9780-FKVVF,1,0,0,1,1,2,1,1,1,2,3,2,336.7,0
1919-RTPQD,1,0,2,1,1,2,0,0,1,1,2,2,333.65,0
5214-NLTIT,1,0,2,3,2,3,1,1,3,2,3,4,6511.8,0
3345-PBBFH,1,0,1,1,1,2,1,0,1,2,3,2,393.45,0
5055-BRMNE,2,0,2,3,2,3,2,2,3,1,3,4,7009.5,0
9189-JWSHV,2,1,1,2,2,3,0,2,1,2,2,4,2264.05,1
2190-PHBHR,2,0,1,3,2,3,2,1,3,2,3,4,6921.7,0
2650-GYRYL,1,0,2,2,1,1,0,0,2,2,3,1,600.25,0
0746-JTRFU,1,0,0,1,0,2,0,0,1,2,2,1,56.35,1
5208-FVQKB,1,0,1,3,1,2,3,1,3,1,1,3,4664.15,0
7184-LRUUR,2,0,0,1,1,2,2,1,2,1,3,3,1441.8,0
6627-CFOSN,2,0,0,3,2,3,3,1,1,2,3,4,5623.7,0
3982-JGSFD,1,0,0,2,1,1,0,0,2,2,3,1,695.85,0
1574-DYCWE,2,0,2,3,1,1,0,0,3,1,1,1,1028.75,0
7247-XOZPB,1,0,1,3,2,2,3,1,2,1,3,3,4155.95,0
2466-FCCPT,2,0,2,1,1,1,0,0,2,1,3,1,395.6,0
6211-WWLTF,1,0,1,3,1,3,2,2,3,1,3,4,6330.4,0
4826-TZEVA,2,0,0,2,1,3,1,0,1,1,3,3,2971.7,0
6016-NXBNJ,1,0,0,2,1,1,0,0,2,2,1,1,638,0
9138-EFSMO,1,0,2,2,1,3,0,1,2,1,3,3,2034.25,0
0576-WNXXC,1,1,1,2,2,3,2,1,1,2,2,4,2510.2,1
4632-XJMEX,1,0,1,3,1,2,3,0,2,1,3,3,3419.5,0
8910-LEDAG,1,1,1,2,1,3,0,0,1,1,3,3,2427.35,0
3452-GWUIN,2,1,1,1,2,3,0,2,1,2,2,4,1760.25,0
2716-GFZOR,1,0,1,2,1,3,3,0,1,2,3,3,3551.65,0
3724-UCSHY,1,0,2,1,1,1,0,0,1,1,1,1,122.9,0
8626-XHBIE,1,0,1,3,2,1,0,0,3,2,1,1,1424.2,0
4628-CTTLA,1,0,0,3,0,2,1,1,1,2,2,2,2111.45,1
3192-LNKRK,1,0,2,2,1,3,1,1,1,2,1,3,2909.95,0
4439-YRNVD,2,0,0,1,0,2,2,0,1,1,2,2,374,0
2876-VBBBL,2,0,0,1,1,1,0,0,1,2,1,1,20.25,1
6834-NXDCA,2,0,0,1,0,2,0,0,1,2,2,1,300.8,1
2208-UGTGR,1,0,0,3,2,3,1,2,1,1,2,4,5581.05,0
3005-TYFRD,2,0,1,3,2,3,2,2,1,2,3,4,5676.65,0
8670-MEFCP,2,0,2,2,2,2,4,2,3,2,3,4,3379.25,0
3079-BCHLN,1,0,1,2,1,1,0,0,2,1,3,1,942.95,0
